IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.34.252.154,8443,0,false,ORD,North America,Chicago,73,0.00
13.208.183.220,2082,0,false,ORD,North America,Chicago,73,0.00
3.35.171.182,8443,0,false,ORD,North America,Chicago,73,0.00
3.34.127.190,2086,0,false,ORD,North America,Chicago,73,0.00
43.201.250.157,2083,0,false,ORD,North America,Chicago,73,0.00
3.34.139.202,2096,0,false,ORD,North America,Chicago,73,0.00
18.183.202.31,2087,0,false,ORD,North America,Chicago,73,0.00
52.194.241.103,2096,0,false,ORD,North America,Chicago,73,0.00
13.208.189.245,2087,0,false,ORD,North America,Chicago,73,0.00
3.34.139.202,2086,0,false,ORD,North America,Chicago,73,0.00
13.125.164.208,8080,0,false,ORD,North America,Chicago,73,0.00
43.201.62.134,8080,0,false,ORD,North America,Chicago,73,0.00
3.35.171.182,8880,0,false,ORD,North America,Chicago,73,0.00
13.125.233.200,2052,0,false,ORD,North America,Chicago,73,0.00
13.208.189.245,2052,0,false,ORD,North America,Chicago,73,0.00
43.201.60.144,2096,0,false,ORD,North America,Chicago,73,0.00
3.38.162.186,2086,0,false,ORD,North America,Chicago,73,0.00
35.78.109.235,2052,0,false,ORD,North America,Chicago,73,0.00
3.38.162.186,2052,0,false,ORD,North America,Chicago,74,0.00
3.38.162.186,2095,0,false,ORD,North America,Chicago,74,0.00
13.125.164.208,2086,0,false,ORD,North America,Chicago,74,0.00
13.125.164.208,2082,0,false,ORD,North America,Chicago,74,0.00
13.125.195.4,2082,0,false,ORD,North America,Chicago,74,0.00
13.125.195.4,2087,0,false,ORD,North America,Chicago,74,0.00
3.38.252.49,2053,0,false,ORD,North America,Chicago,74,0.00
18.183.202.31,2052,0,false,ORD,North America,Chicago,74,0.00
18.182.50.221,2095,0,false,ORD,North America,Chicago,74,0.00
13.125.195.4,80,0,false,ORD,North America,Chicago,74,0.00
13.208.161.105,8443,0,false,ORD,North America,Chicago,74,0.00
3.39.235.191,2053,0,false,ORD,North America,Chicago,74,0.00
54.180.151.230,2096,0,false,ORD,North America,Chicago,74,0.00
18.183.202.31,8880,0,false,ORD,North America,Chicago,74,0.00
3.35.156.185,2095,0,false,ORD,North America,Chicago,74,0.00
3.34.252.154,2096,0,false,ORD,North America,Chicago,74,0.00
43.203.126.59,443,0,false,ORD,North America,Chicago,74,0.00
15.168.39.141,8080,0,false,ORD,North America,Chicago,74,0.00
54.249.77.109,80,0,false,ORD,North America,Chicago,74,0.00
18.183.202.31,2086,0,false,ORD,North America,Chicago,74,0.00
43.201.60.144,2083,0,false,ORD,North America,Chicago,74,0.00
3.38.183.54,8080,0,false,ORD,North America,Chicago,74,0.00
13.125.164.208,2096,0,false,ORD,North America,Chicago,74,0.00
13.209.12.235,443,0,false,ORD,North America,Chicago,74,0.00
13.209.12.235,2052,0,false,ORD,North America,Chicago,74,0.00
43.201.62.134,2095,0,false,ORD,North America,Chicago,74,0.00
3.36.51.155,2052,0,false,ORD,North America,Chicago,74,0.00
43.201.45.97,2053,0,false,ORD,North America,Chicago,74,0.00
43.201.60.144,2082,0,false,ORD,North America,Chicago,74,0.00
3.35.156.185,2086,0,false,ORD,North America,Chicago,74,0.00
43.201.250.157,8443,0,false,ORD,North America,Chicago,74,0.00
3.38.252.49,443,0,false,ORD,North America,Chicago,74,0.00
43.203.126.59,8080,0,false,ORD,North America,Chicago,74,0.00
15.152.34.210,2096,0,false,ORD,North America,Chicago,74,0.00
13.124.227.252,8080,0,false,ICN,Asia Pacific,Seoul,74,0.00
43.201.250.157,8080,0,false,ORD,North America,Chicago,74,0.00
3.39.235.191,2095,0,false,ORD,North America,Chicago,74,0.00
3.35.171.182,8080,0,false,ORD,North America,Chicago,74,0.00
52.194.241.103,2087,0,false,ORD,North America,Chicago,74,0.00
43.203.126.59,2096,0,false,ORD,North America,Chicago,74,0.00
18.181.84.244,2083,0,false,ORD,North America,Chicago,74,0.00
13.124.227.252,443,0,false,ICN,Asia Pacific,Seoul,74,0.00
43.203.197.126,2095,0,false,ORD,North America,Chicago,74,0.00
3.36.51.155,80,0,false,ORD,North America,Chicago,74,0.00
3.36.56.177,8880,0,false,ORD,North America,Chicago,74,0.00
52.194.241.103,2083,0,false,ORD,North America,Chicago,75,0.00
43.201.149.50,8080,0,false,ORD,North America,Chicago,75,0.00
54.180.151.230,2086,0,false,ORD,North America,Chicago,75,0.00
43.201.60.144,8080,0,false,ORD,North America,Chicago,75,0.00
54.250.247.229,2082,0,false,ORD,North America,Chicago,75,0.00
18.181.84.244,8080,0,false,ORD,North America,Chicago,75,0.00
3.36.56.177,2095,0,false,ORD,North America,Chicago,75,0.00
43.203.123.93,2096,0,false,ORD,North America,Chicago,75,0.00
43.201.45.97,2086,0,false,ORD,North America,Chicago,75,0.00
3.35.171.182,2053,0,false,ORD,North America,Chicago,75,0.00
43.201.60.144,2087,0,false,ORD,North America,Chicago,75,0.00
52.195.186.96,2052,0,false,ORD,North America,Chicago,75,0.00
3.36.51.155,8443,0,false,ORD,North America,Chicago,75,0.00
18.183.202.31,80,0,false,ORD,North America,Chicago,75,0.00
54.180.151.230,80,0,false,ORD,North America,Chicago,75,0.00
3.36.56.177,2053,0,false,ORD,North America,Chicago,75,0.00
3.36.51.155,443,0,false,ORD,North America,Chicago,75,0.00
13.201.132.161,2095,0,false,ORD,North America,Chicago,75,0.00
43.207.229.134,443,0,false,ORD,North America,Chicago,75,0.00
13.208.189.245,8443,0,false,ORD,North America,Chicago,75,0.00
43.203.126.59,2053,0,false,ORD,North America,Chicago,75,0.00
3.34.127.190,8443,0,false,ORD,North America,Chicago,75,0.00
3.38.162.186,80,0,false,ORD,North America,Chicago,75,0.00
52.195.186.96,2053,0,false,ORD,North America,Chicago,75,0.00
13.125.174.99,8080,0,false,ORD,North America,Chicago,75,0.00
54.180.151.230,2082,0,false,ORD,North America,Chicago,75,0.00
13.125.174.99,443,0,false,ORD,North America,Chicago,75,0.00
52.194.241.103,80,0,false,ORD,North America,Chicago,75,0.00
43.207.229.134,2086,0,false,ORD,North America,Chicago,75,0.00
43.207.229.134,2053,0,false,ORD,North America,Chicago,75,0.00
35.78.109.235,2083,0,false,ORD,North America,Chicago,75,0.00
43.201.62.134,2096,0,false,ORD,North America,Chicago,75,0.00
3.39.251.29,2096,0,false,ORD,North America,Chicago,75,0.00
43.203.201.217,2086,0,false,ORD,North America,Chicago,75,0.00
52.195.186.96,8880,0,false,ORD,North America,Chicago,75,0.00
43.201.60.144,443,0,false,ORD,North America,Chicago,75,0.00
13.125.195.4,2095,0,false,ORD,North America,Chicago,76,0.00
52.194.241.103,2082,0,false,ORD,North America,Chicago,76,0.00
43.201.149.50,2087,0,false,ORD,North America,Chicago,76,0.00
43.201.62.134,8443,0,false,ORD,North America,Chicago,76,0.00
13.230.104.6,2086,0,false,ORD,North America,Chicago,76,0.00
3.39.235.191,8880,0,false,ORD,North America,Chicago,76,0.00
3.38.252.49,2052,0,false,ORD,North America,Chicago,76,0.00
43.201.250.157,2095,0,false,ORD,North America,Chicago,76,0.00
13.125.233.200,8080,0,false,ORD,North America,Chicago,76,0.00
43.203.123.93,2053,0,false,ORD,North America,Chicago,76,0.00
18.182.50.221,443,0,false,ORD,North America,Chicago,76,0.00
43.207.229.134,8443,0,false,ORD,North America,Chicago,76,0.00
43.203.118.68,2053,0,false,ORD,North America,Chicago,76,0.00
18.182.50.221,2053,0,false,ORD,North America,Chicago,76,0.00
18.183.202.31,2082,0,false,ORD,North America,Chicago,76,0.00
43.207.229.134,2096,0,false,ORD,North America,Chicago,76,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,76,0.00
3.38.162.186,2082,0,false,ORD,North America,Chicago,76,0.00
52.194.241.103,8443,0,false,ORD,North America,Chicago,76,0.00
18.183.202.31,443,0,false,ORD,North America,Chicago,77,0.00
52.195.186.96,80,0,false,ORD,North America,Chicago,77,0.00
13.231.192.37,443,0,false,ORD,North America,Chicago,77,0.00
18.182.50.221,8443,0,false,ORD,North America,Chicago,77,0.00
35.77.219.230,2095,0,false,ORD,North America,Chicago,77,0.00
3.38.252.49,8443,0,false,ORD,North America,Chicago,77,0.00
43.202.65.154,443,0,false,ORD,North America,Chicago,77,0.00
43.201.62.134,8880,0,false,ORD,North America,Chicago,77,0.00
3.36.106.74,2087,0,false,ORD,North America,Chicago,77,0.00
52.194.241.103,2095,0,false,ORD,North America,Chicago,77,0.00
13.124.84.31,80,0,false,ICN,Asia Pacific,Seoul,77,0.00
3.36.51.155,2095,0,false,ORD,North America,Chicago,77,0.00
13.125.233.200,2086,0,false,ORD,North America,Chicago,77,0.00
3.39.235.191,2086,0,false,ORD,North America,Chicago,77,0.00
15.168.174.176,2083,0,false,ORD,North America,Chicago,77,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,77,0.00
18.183.202.31,2095,0,false,ORD,North America,Chicago,77,0.00
43.207.229.134,80,0,false,ORD,North America,Chicago,77,0.00
3.38.183.54,2087,0,false,ORD,North America,Chicago,77,0.00
3.35.156.185,2052,0,false,ORD,North America,Chicago,77,0.00
3.34.139.202,2083,0,false,ORD,North America,Chicago,77,0.00
43.203.118.68,8443,0,false,ORD,North America,Chicago,77,0.00
43.207.229.134,2087,0,false,ORD,North America,Chicago,77,0.00
3.35.156.185,80,0,false,ORD,North America,Chicago,77,0.00
3.39.235.191,443,0,false,ORD,North America,Chicago,77,0.00
43.202.65.154,2082,0,false,ORD,North America,Chicago,77,0.00
15.168.174.176,2053,0,false,ORD,North America,Chicago,77,0.00
3.39.251.29,443,0,false,ORD,North America,Chicago,77,0.00
13.208.161.105,2052,0,false,ORD,North America,Chicago,77,0.00
15.168.38.180,2083,0,false,ORD,North America,Chicago,77,0.00
13.208.88.54,2082,0,false,ORD,North America,Chicago,77,0.00
18.182.50.221,8880,0,false,ORD,North America,Chicago,77,0.00
15.168.13.127,2052,0,false,ORD,North America,Chicago,77,0.00
13.208.88.54,80,0,false,ORD,North America,Chicago,77,0.00
15.168.174.176,2082,0,false,ORD,North America,Chicago,77,0.00
13.208.172.4,2096,0,false,ORD,North America,Chicago,77,0.00
15.168.39.141,80,0,false,ORD,North America,Chicago,77,0.00
43.203.201.217,2095,0,false,ORD,North America,Chicago,77,0.00
15.168.13.127,443,0,false,ORD,North America,Chicago,77,0.00
13.208.183.220,8880,0,false,ORD,North America,Chicago,77,0.00
13.208.106.39,2096,0,false,ORD,North America,Chicago,77,0.00
43.207.229.134,8880,0,false,ORD,North America,Chicago,77,0.00
15.152.32.0,80,0,false,ORD,North America,Chicago,77,0.00
15.168.11.213,2086,0,false,ORD,North America,Chicago,77,0.00
13.208.241.218,80,0,false,ORD,North America,Chicago,77,0.00
15.168.144.138,2053,0,false,ORD,North America,Chicago,77,0.00
13.208.185.217,8080,0,false,ORD,North America,Chicago,77,0.00
15.168.38.180,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.172.79,80,0,false,ORD,North America,Chicago,77,0.00
15.168.11.38,2082,0,false,ORD,North America,Chicago,77,0.00
15.168.144.138,2083,0,false,ORD,North America,Chicago,77,0.00
15.168.39.141,8880,0,false,ORD,North America,Chicago,77,0.00
15.168.39.141,443,0,false,ORD,North America,Chicago,77,0.00
13.208.172.4,2082,0,false,ORD,North America,Chicago,77,0.00
13.231.215.95,8080,0,false,ORD,North America,Chicago,77,0.00
15.168.174.176,80,0,false,ORD,North America,Chicago,77,0.00
13.208.88.54,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.106.39,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,443,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2052,0,false,ORD,North America,Chicago,78,0.00
13.125.233.200,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2082,0,false,ORD,North America,Chicago,78,0.00
3.34.127.190,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,8443,0,false,ORD,North America,Chicago,78,0.00
3.34.252.154,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,80,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,2082,0,false,ORD,North America,Chicago,78,0.00
13.125.164.208,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,8880,0,false,ORD,North America,Chicago,78,0.00
43.203.123.93,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2052,0,false,ORD,North America,Chicago,78,0.00
13.125.233.200,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,8880,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,443,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,8080,0,false,ORD,North America,Chicago,78,0.00
54.180.151.230,443,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2095,0,false,ORD,North America,Chicago,78,0.00
3.39.251.29,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,8880,0,false,ORD,North America,Chicago,78,0.00
15.152.34.210,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2053,0,false,ORD,North America,Chicago,78,0.00
15.152.34.210,8880,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2086,0,false,ORD,North America,Chicago,78,0.00
15.152.49.243,2096,0,false,ORD,North America,Chicago,78,0.00
15.152.49.243,2082,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2086,0,false,ORD,North America,Chicago,78,0.00
43.201.45.97,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2052,0,false,ORD,North America,Chicago,78,0.00
43.201.250.157,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,8443,0,false,ORD,North America,Chicago,78,0.00
15.152.54.149,443,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,443,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,443,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,443,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,8880,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2082,0,false,ORD,North America,Chicago,78,0.00
15.152.54.149,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,443,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,2087,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,2053,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,443,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,443,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,80,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,443,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,443,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,443,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,2087,0,false,ORD,North America,Chicago,78,0.00
3.38.162.186,443,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2083,0,false,ORD,North America,Chicago,78,0.00
15.152.54.149,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,443,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,443,0,false,ORD,North America,Chicago,78,0.00
13.125.174.99,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2096,0,false,ORD,North America,Chicago,78,0.00
15.152.54.149,80,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2086,0,false,ORD,North America,Chicago,78,0.00
43.201.149.50,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.189.245,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,443,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,443,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,8443,0,false,ORD,North America,Chicago,78,0.00
3.38.252.49,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,8880,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.249.45,80,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,80,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,80,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,80,0,false,ORD,North America,Chicago,78,0.00
52.195.186.96,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,80,0,false,ORD,North America,Chicago,78,0.00
43.203.123.93,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,2095,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,80,0,false,ORD,North America,Chicago,78,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,80,0,false,ORD,North America,Chicago,78,0.00
13.208.172.4,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2052,0,false,ORD,North America,Chicago,78,0.00
43.203.118.68,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.106.39,80,0,false,ORD,North America,Chicago,78,0.00
13.208.88.54,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.183.99,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,80,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,443,0,false,ORD,North America,Chicago,78,0.00
15.152.32.0,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.185.217,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.13.127,80,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.57.107,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.39.141,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2086,0,false,ORD,North America,Chicago,78,0.00
15.152.31.19,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.161.105,2086,0,false,ORD,North America,Chicago,79,0.00
13.208.241.218,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.183.99,2096,0,false,ORD,North America,Chicago,79,0.00
13.208.189.245,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.242.146,443,0,false,ORD,North America,Chicago,79,0.00
13.208.249.45,2052,0,false,ORD,North America,Chicago,79,0.00
13.208.166.172,8443,0,false,ORD,North America,Chicago,79,0.00
18.183.202.31,2053,0,false,ORD,North America,Chicago,79,0.00
13.208.186.195,8080,0,false,ORD,North America,Chicago,79,0.00
15.168.11.38,8080,0,false,ORD,North America,Chicago,79,0.00
13.208.161.105,8080,0,false,ORD,North America,Chicago,79,0.00
15.168.13.127,8443,0,false,ORD,North America,Chicago,79,0.00
13.208.249.45,8080,0,false,ORD,North America,Chicago,79,0.00
13.125.174.99,2082,0,false,ORD,North America,Chicago,79,0.00
43.203.197.126,2052,0,false,ORD,North America,Chicago,79,0.00
43.203.118.68,2087,0,false,ORD,North America,Chicago,79,0.00
13.208.172.4,2083,0,false,ORD,North America,Chicago,79,0.00
13.208.172.79,2053,0,false,ORD,North America,Chicago,79,0.00
13.208.189.245,80,0,false,ORD,North America,Chicago,79,0.00
3.39.235.191,8443,0,false,ORD,North America,Chicago,79,0.00
13.208.43.137,2086,0,false,ORD,North America,Chicago,79,0.00
43.201.45.97,8080,0,false,ORD,North America,Chicago,79,0.00
