IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,9.07
47.74.27.94,8080,8080,false,SIN,Asia Pacific,Singapore,157,9.07
8.209.214.157,8880,8880,false,NRT,Asia Pacific,Tokyo,76,9.07
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,9.07
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,9.06
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,9.06
47.74.16.67,2082,2082,false,SIN,Asia Pacific,Singapore,166,9.06
47.74.14.85,2095,2095,false,HKG,Asia Pacific,Hong Kong,259,9.06
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,38,9.06
47.74.13.66,2096,2096,true,LAX,North America,Los Angeles,235,9.05
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,9.05
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,9.05
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.05
47.236.82.218,8080,8080,false,SIN,Asia Pacific,Singapore,44,9.05
47.74.34.73,8080,8080,false,NRT,Asia Pacific,Tokyo,74,9.05
47.236.116.208,2052,2052,false,SIN,Asia Pacific,Singapore,22,9.05
47.74.14.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,260,9.05
8.219.60.130,2053,2053,true,SIN,Asia Pacific,Singapore,62,9.05
8.219.163.195,80,80,false,SIN,Asia Pacific,Singapore,12,9.04
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,108,9.04
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.04
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,9.04
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,97,9.03
47.236.65.177,2052,2052,false,SIN,Asia Pacific,Singapore,33,9.03
47.74.54.145,2052,2052,false,NRT,Asia Pacific,Tokyo,82,9.03
47.74.16.71,2095,2095,false,SIN,Asia Pacific,Singapore,153,9.03
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,104,9.02
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,9.02
8.209.242.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,279,9.02
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,9.02
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,146,9.02
47.236.15.73,2096,2096,true,SIN,Asia Pacific,Singapore,91,9.01
8.219.92.89,2095,2095,false,SIN,Asia Pacific,Singapore,15,9.01
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,193,9.01
47.74.52.104,8880,8880,false,LAX,North America,Los Angeles,173,9.01
8.209.252.13,2083,2083,true,SIN,Asia Pacific,Singapore,179,9.01
47.74.14.85,8443,8443,true,SIN,Asia Pacific,Singapore,228,9.01
8.219.208.69,2053,2053,true,SIN,Asia Pacific,Singapore,163,9.00
47.91.17.102,8080,8080,false,SIN,Asia Pacific,Singapore,143,9.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.00
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,81,9.00
8.219.156.148,8080,8080,false,SIN,Asia Pacific,Singapore,3,9.00
8.219.245.187,2087,2087,true,SIN,Asia Pacific,Singapore,141,8.99
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,8.99
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,28,8.99
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.99
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,109,8.98
8.209.246.24,2086,2086,false,SIN,Asia Pacific,Singapore,159,8.98
47.74.26.132,2086,2086,false,LAX,North America,Los Angeles,185,8.98
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,108,8.98
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,8.97
47.74.26.196,2086,2086,false,HKG,Asia Pacific,Hong Kong,180,8.97
47.74.46.84,2087,2087,true,SIN,Asia Pacific,Singapore,167,8.97
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,8.96
47.74.18.121,2096,2096,true,LAX,North America,Los Angeles,191,8.96
8.222.197.251,2095,2095,false,SIN,Asia Pacific,Singapore,2,8.96
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,8.96
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,54,8.95
47.74.16.67,2096,2096,true,SIN,Asia Pacific,Singapore,204,8.95
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,11,8.95
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,8.95
8.219.173.239,2053,2053,true,SIN,Asia Pacific,Singapore,64,8.95
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,8.95
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,8.94
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,60,8.94
47.236.82.218,2087,2087,true,SIN,Asia Pacific,Singapore,101,8.94
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,8.94
47.236.166.184,2087,2087,true,SIN,Asia Pacific,Singapore,55,8.93
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,120,8.93
8.219.134.117,8443,8443,true,SIN,Asia Pacific,Singapore,41,8.93
8.219.104.242,80,80,false,SIN,Asia Pacific,Singapore,14,8.92
47.74.9.42,2095,2095,false,NRT,Asia Pacific,Tokyo,73,8.92
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.91
8.209.243.99,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.91
47.74.27.151,2053,2053,true,SIN,Asia Pacific,Singapore,189,8.90
47.236.71.226,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.90
47.91.21.107,8080,8080,false,NRT,Asia Pacific,Tokyo,90,8.90
8.219.151.193,443,443,true,SIN,Asia Pacific,Singapore,87,8.90
47.74.27.211,8443,8443,true,SIN,Asia Pacific,Singapore,228,8.90
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,8.90
47.74.34.162,2052,2052,false,SIN,Asia Pacific,Singapore,159,8.89
8.209.240.229,2095,2095,false,NRT,Asia Pacific,Tokyo,77,8.89
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,8.89
47.74.34.38,2052,2052,false,NRT,Asia Pacific,Tokyo,78,8.89
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,8.88
47.74.11.9,2095,2095,false,SIN,Asia Pacific,Singapore,156,8.88
47.236.97.254,2095,2095,false,SIN,Asia Pacific,Singapore,22,8.88
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.88
47.74.34.38,2087,2087,true,NRT,Asia Pacific,Tokyo,121,8.88
47.74.13.239,2052,2052,false,NRT,Asia Pacific,Tokyo,94,8.88
47.74.3.2,2053,2053,true,SIN,Asia Pacific,Singapore,156,8.87
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,8.87
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,8.87
8.219.100.155,2082,2082,false,SIN,Asia Pacific,Singapore,10,8.87
47.91.18.207,2095,2095,false,SIN,Asia Pacific,Singapore,148,8.87
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,55,8.87
47.74.46.5,2052,2052,false,LAX,North America,Los Angeles,180,8.87
47.74.5.233,2096,2096,true,LAX,North America,Los Angeles,281,8.86
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,205,8.86
47.74.43.95,2095,2095,false,LAX,North America,Los Angeles,178,8.86
8.219.167.65,2053,2053,true,SIN,Asia Pacific,Singapore,143,8.85
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,8.85
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,76,8.85
47.74.5.99,80,80,false,LAX,North America,Los Angeles,183,8.85
47.74.34.135,2087,2087,true,NRT,Asia Pacific,Tokyo,96,8.85
8.222.190.225,80,80,false,SIN,Asia Pacific,Singapore,25,8.85
8.219.237.250,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.84
47.74.36.154,2087,2087,true,SIN,Asia Pacific,Singapore,187,8.84
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,19,8.84
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.84
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.84
47.91.31.235,2096,2096,true,SIN,Asia Pacific,Singapore,168,8.83
47.74.46.84,80,80,false,LAX,North America,Los Angeles,188,8.83
47.91.16.214,8080,8080,false,SIN,Asia Pacific,Singapore,148,8.83
8.219.78.222,2083,2083,true,SIN,Asia Pacific,Singapore,101,8.83
8.209.242.25,2096,2096,true,SIN,Asia Pacific,Singapore,158,8.82
47.74.9.42,8880,8880,false,NRT,Asia Pacific,Tokyo,78,8.82
47.74.32.191,8443,8443,true,SIN,Asia Pacific,Singapore,185,8.82
47.74.6.16,2087,2087,true,LAX,North America,Los Angeles,253,8.82
47.74.18.121,2052,2052,false,SIN,Asia Pacific,Singapore,163,8.81
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,8.81
47.91.20.105,2096,2096,true,SIN,Asia Pacific,Singapore,154,8.81
8.222.190.225,2095,2095,false,SIN,Asia Pacific,Singapore,20,8.81
47.74.14.85,2082,2082,false,SIN,Asia Pacific,Singapore,151,8.80
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,8.80
47.91.21.127,2087,2087,true,NRT,Asia Pacific,Tokyo,85,8.80
47.91.23.146,2052,2052,false,LAX,North America,Los Angeles,185,8.79
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,8.79
8.209.243.99,2086,2086,false,NRT,Asia Pacific,Tokyo,80,8.79
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,8.79
47.74.11.251,2087,2087,true,SIN,Asia Pacific,Singapore,217,8.79
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,122,8.79
8.219.178.101,80,80,false,SIN,Asia Pacific,Singapore,29,8.78
47.74.26.131,2053,2053,true,NRT,Asia Pacific,Tokyo,164,8.78
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.78
47.91.18.207,80,80,false,HKG,Asia Pacific,Hong Kong,232,8.78
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,9,8.78
8.219.56.205,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.78
47.74.18.121,8443,8443,true,LAX,North America,Los Angeles,268,8.77
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,8.77
47.74.15.80,2082,2082,false,LAX,North America,Los Angeles,180,8.77
47.91.14.47,2053,2053,true,NRT,Asia Pacific,Tokyo,71,8.77
8.219.63.66,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.77
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,151,8.77
47.74.11.251,2083,2083,true,SIN,Asia Pacific,Singapore,239,8.76
8.219.53.142,2087,2087,true,SIN,Asia Pacific,Singapore,71,8.76
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,8.76
8.219.84.214,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.76
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,11,8.76
47.74.16.67,2096,2096,true,HKG,Asia Pacific,Hong Kong,272,8.75
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,8.75
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,8.74
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,24,8.74
47.74.13.66,2086,2086,false,LAX,North America,Los Angeles,195,8.74
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,148,8.73
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,91,8.73
47.236.97.254,2082,2082,false,SIN,Asia Pacific,Singapore,33,8.73
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,95,8.72
47.74.46.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,202,8.72
47.74.36.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,373,8.72
47.74.4.47,8880,8880,false,HKG,Asia Pacific,Hong Kong,230,8.72
8.219.51.49,2087,2087,true,SIN,Asia Pacific,Singapore,69,8.71
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.71
47.236.173.200,2096,2096,true,SIN,Asia Pacific,Singapore,139,8.71
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,8.71
8.219.97.179,2096,0,true,SIN,Asia Pacific,Singapore,3,8.70
47.236.99.131,80,80,false,SIN,Asia Pacific,Singapore,55,8.70
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.70
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,8.70
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,58,8.70
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,136,8.70
8.219.53.222,2083,2083,true,SIN,Asia Pacific,Singapore,32,8.69
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,85,8.69
47.236.19.51,2096,2096,true,SIN,Asia Pacific,Singapore,97,8.69
47.74.32.191,2086,2086,false,SIN,Asia Pacific,Singapore,161,8.69
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,34,8.69
8.219.220.88,2083,2083,true,SIN,Asia Pacific,Singapore,222,8.69
47.74.5.233,2052,2052,false,SIN,Asia Pacific,Singapore,140,8.68
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.68
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,9,8.68
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,27,8.68
47.74.27.94,2052,2052,false,SIN,Asia Pacific,Singapore,164,8.68
47.74.5.233,2095,2095,false,SIN,Asia Pacific,Singapore,141,8.68
47.74.9.42,8080,8080,false,NRT,Asia Pacific,Tokyo,73,8.67
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,84,8.67
47.236.114.23,8080,8080,false,SIN,Asia Pacific,Singapore,35,8.67
47.74.12.139,8880,8880,false,SIN,Asia Pacific,Singapore,174,8.67
47.74.49.62,2083,2083,true,SIN,Asia Pacific,Singapore,247,8.67
47.74.26.131,80,80,false,NRT,Asia Pacific,Tokyo,93,8.66
47.236.114.23,80,80,false,SIN,Asia Pacific,Singapore,25,8.66
47.74.5.99,2083,2083,true,LAX,North America,Los Angeles,214,8.66
8.219.213.133,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.66
47.74.34.73,2083,2083,true,NRT,Asia Pacific,Tokyo,135,8.66
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,8,8.65
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,54,8.65
47.74.45.143,8080,8080,false,LAX,North America,Los Angeles,178,8.65
47.74.9.42,2082,2082,false,NRT,Asia Pacific,Tokyo,76,8.65
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,8.65
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,75,8.65
47.91.29.108,8443,8443,true,SIN,Asia Pacific,Singapore,164,8.65
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,8.65
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,8.64
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,8.64
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,8.63
47.245.54.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,306,8.63
8.219.253.18,2087,2087,true,SIN,Asia Pacific,Singapore,208,8.63
47.236.88.181,2052,2052,false,SIN,Asia Pacific,Singapore,10,8.63
47.74.4.47,8443,8443,true,SIN,Asia Pacific,Singapore,247,8.63
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,14,8.63
47.74.13.200,2053,2053,true,SIN,Asia Pacific,Singapore,307,8.62
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,94,8.62
8.222.229.22,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.62
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,198,8.62
47.91.31.235,2083,2083,true,SIN,Asia Pacific,Singapore,162,8.62
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,8.62
47.74.56.16,80,80,false,NRT,Asia Pacific,Tokyo,92,8.61
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,14,8.61
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,8.61
47.74.13.66,80,80,false,SIN,Asia Pacific,Singapore,150,8.61
47.74.39.194,2052,2052,false,LAX,North America,Los Angeles,168,8.61
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,8.61
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,8.61
47.236.97.254,2096,2096,true,SIN,Asia Pacific,Singapore,78,8.61
47.74.13.200,2086,2086,false,SIN,Asia Pacific,Singapore,170,8.61
8.219.210.226,2083,2083,true,SIN,Asia Pacific,Singapore,111,8.60
8.219.253.185,2096,2096,true,SIN,Asia Pacific,Singapore,149,8.60
47.74.41.87,2095,2095,false,NRT,Asia Pacific,Tokyo,79,8.60
8.219.79.74,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.60
8.219.103.126,8880,8880,false,SIN,Asia Pacific,Singapore,27,8.60
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,117,8.60
47.245.52.240,2096,2096,true,SIN,Asia Pacific,Singapore,184,8.60
8.219.233.6,2053,2053,true,SIN,Asia Pacific,Singapore,116,8.60
47.236.96.141,2083,2083,true,SIN,Asia Pacific,Singapore,90,8.59
47.74.27.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,265,8.59
47.74.13.94,2053,2053,true,NRT,Asia Pacific,Tokyo,209,8.59
47.74.52.104,2082,2082,false,SIN,Asia Pacific,Singapore,151,8.59
47.74.34.73,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.59
47.236.150.109,2082,2082,false,SIN,Asia Pacific,Singapore,39,8.59
8.219.196.117,2095,2095,false,SIN,Asia Pacific,Singapore,38,8.58
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,8.58
8.219.1.92,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.57
47.74.11.219,2096,2096,true,NRT,Asia Pacific,Tokyo,87,8.57
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.56
8.210.117.18,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,8.56
47.74.27.94,2087,2087,true,LAX,North America,Los Angeles,228,8.56
47.74.26.196,2083,2083,true,HKG,Asia Pacific,Hong Kong,183,8.56
47.236.87.206,2083,2083,true,SIN,Asia Pacific,Singapore,180,8.56
47.74.5.233,2096,2096,true,LAX,North America,Los Angeles,271,8.56
47.74.20.203,8443,8443,true,SIN,Asia Pacific,Singapore,196,8.56
47.74.27.151,2096,2096,true,LAX,North America,Los Angeles,201,8.56
8.209.243.137,2095,2095,false,LAX,North America,Los Angeles,169,8.56
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,8,8.56
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,43,8.56
47.74.5.150,2086,2086,false,LAX,North America,Los Angeles,221,8.55
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,29,8.55
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.55
47.236.119.253,2087,2087,true,SIN,Asia Pacific,Singapore,123,8.54
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,44,8.54
47.74.10.135,8080,8080,false,SIN,Asia Pacific,Singapore,156,8.54
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,17,8.54
47.74.34.162,2086,2086,false,SIN,Asia Pacific,Singapore,160,8.54
47.74.16.67,2053,2053,true,SIN,Asia Pacific,Singapore,198,8.54
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.53
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,8.53
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,8.53
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,92,8.53
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,8.52
47.74.34.162,8443,8443,true,NRT,Asia Pacific,Tokyo,113,8.52
8.219.63.193,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.52
47.74.14.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,418,8.52
8.222.249.190,2082,0,false,SIN,Asia Pacific,Singapore,4,8.52
47.91.20.105,2083,2083,true,NRT,Asia Pacific,Tokyo,138,8.52
8.222.212.172,8080,8080,false,SIN,Asia Pacific,Singapore,20,8.52
47.74.42.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,257,8.51
8.219.115.215,2087,2087,true,SIN,Asia Pacific,Singapore,108,8.50
8.219.255.171,8443,8443,true,SIN,Asia Pacific,Singapore,83,8.50
47.74.13.94,2095,2095,false,NRT,Asia Pacific,Tokyo,87,8.50
47.91.19.249,8080,8080,false,SIN,Asia Pacific,Singapore,144,8.49
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,8.49
8.219.208.69,8443,8443,true,SIN,Asia Pacific,Singapore,139,8.49
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,129,8.49
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.49
47.236.12.73,2095,2095,false,SIN,Asia Pacific,Singapore,19,8.48
47.236.99.131,2082,2082,false,SIN,Asia Pacific,Singapore,24,8.48
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,8.48
47.74.39.194,2086,2086,false,SIN,Asia Pacific,Singapore,149,8.48
47.74.27.94,80,80,false,SIN,Asia Pacific,Singapore,162,8.48
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,28,8.47
8.222.221.197,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.47
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,17,8.47
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,8.47
8.219.55.31,8080,8080,false,NRT,Asia Pacific,Tokyo,75,8.47
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,8.46
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,8.46
47.74.10.135,2095,2095,false,LAX,North America,Los Angeles,203,8.46
8.219.196.117,8443,8443,true,SIN,Asia Pacific,Singapore,124,8.46
8.222.209.223,2052,2052,false,SIN,Asia Pacific,Singapore,3,8.46
47.91.20.105,2053,2053,true,NRT,Asia Pacific,Tokyo,123,8.45
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,8.45
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,126,8.45
8.219.56.205,8443,8443,true,SIN,Asia Pacific,Singapore,70,8.45
8.218.204.128,443,443,true,HKG,Asia Pacific,Hong Kong,75,8.44
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,97,8.44
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,8.44
47.74.15.120,2052,2052,false,SIN,Asia Pacific,Singapore,167,8.44
8.222.219.34,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.44
47.74.22.171,2082,2082,false,LAX,North America,Los Angeles,189,8.43
8.219.60.68,2083,2083,true,SIN,Asia Pacific,Singapore,35,8.43
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,40,8.43
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,77,8.43
47.74.34.38,2052,2052,false,NRT,Asia Pacific,Tokyo,77,8.43
8.222.210.182,2082,0,false,SIN,Asia Pacific,Singapore,3,8.43
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,33,8.42
8.219.217.81,2083,2083,true,SIN,Asia Pacific,Singapore,111,8.42
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,8.42
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,154,8.42
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,100,8.42
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.41
8.209.240.229,8080,8080,false,NRT,Asia Pacific,Tokyo,75,8.41
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,34,8.41
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,8.41
47.74.13.66,2082,2082,false,SIN,Asia Pacific,Singapore,193,8.41
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,56,8.41
47.74.13.94,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.41
8.219.55.31,80,80,false,LAX,North America,Los Angeles,179,8.40
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,176,8.40
8.219.199.220,443,443,true,SIN,Asia Pacific,Singapore,139,8.40
47.236.96.141,2053,2053,true,SIN,Asia Pacific,Singapore,128,8.40
47.74.27.211,2087,2087,true,HKG,Asia Pacific,Hong Kong,320,8.40
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,57,8.40
47.74.37.50,8880,8880,false,NRT,Asia Pacific,Tokyo,84,8.40
47.236.23.135,2083,2083,true,SIN,Asia Pacific,Singapore,115,8.40
8.219.249.148,2053,2053,true,SIN,Asia Pacific,Singapore,272,8.40
47.74.5.233,2082,2082,false,HKG,Asia Pacific,Hong Kong,229,8.39
47.91.20.105,2083,2083,true,LAX,North America,Los Angeles,179,8.39
47.74.15.80,2095,2095,false,SIN,Asia Pacific,Singapore,165,8.39
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,9,8.39
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,11,8.39
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,50,8.39
47.236.103.153,8443,8443,true,SIN,Asia Pacific,Singapore,118,8.38
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,8.38
47.74.42.111,2095,2095,false,NRT,Asia Pacific,Tokyo,81,8.38
47.74.26.132,2083,2083,true,SIN,Asia Pacific,Singapore,231,8.38
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,61,8.37
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,42,8.37
47.236.103.153,2096,2096,true,SIN,Asia Pacific,Singapore,116,8.37
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,30,8.37
47.74.18.121,80,80,false,SIN,Asia Pacific,Singapore,157,8.37
47.74.14.85,2095,2095,false,SIN,Asia Pacific,Singapore,164,8.37
47.74.27.211,2083,2083,true,SIN,Asia Pacific,Singapore,230,8.36
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,68,8.36
47.74.39.194,2096,2096,true,SIN,Asia Pacific,Singapore,194,8.36
47.74.26.196,8080,8080,false,HKG,Asia Pacific,Hong Kong,165,8.36
47.74.46.84,2053,2053,true,NRT,Asia Pacific,Tokyo,94,8.36
47.74.26.132,8880,8880,false,SIN,Asia Pacific,Singapore,162,8.35
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,8.35
