IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
143.47.177.248,443,443,true,FRA,Europe,Frankfurt,210,8.73
140.238.38.245,2096,2096,true,NRT,Asia Pacific,Tokyo,153,8.72
138.2.29.102,2087,2087,true,LAX,North America,Los Angeles,188,8.72
152.67.149.135,443,443,true,FRA,Europe,Frankfurt,240,8.72
141.148.230.179,443,443,true,FRA,Europe,Frankfurt,191,8.71
144.21.32.193,2053,443,true,AMS,Europe,Amsterdam,211,8.70
141.147.191.132,2053,2053,true,LAX,North America,Los Angeles,180,8.69
130.162.211.207,8443,443,true,FRA,Europe,Frankfurt,166,8.68
151.145.74.199,2096,2096,true,NRT,Asia Pacific,Tokyo,82,8.68
132.145.125.86,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.68
132.145.125.86,8443,8443,true,NRT,Asia Pacific,Tokyo,70,8.67
168.138.192.185,2083,2083,true,LAX,North America,Los Angeles,222,8.67
132.145.122.95,2096,2096,true,NRT,Asia Pacific,Tokyo,71,8.67
150.230.197.156,2053,2053,true,NRT,Asia Pacific,Tokyo,87,8.65
150.230.219.168,2096,2096,true,NRT,Asia Pacific,Tokyo,188,8.65
168.138.202.145,2053,2053,true,NRT,Asia Pacific,Tokyo,128,8.65
141.147.6.9,443,0,true,FRA,Europe,Frankfurt,203,8.64
132.145.123.143,2087,2087,true,NRT,Asia Pacific,Tokyo,82,8.63
168.138.192.185,8443,8443,true,LAX,North America,Los Angeles,224,8.63
168.138.196.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,129,8.63
158.101.140.255,8443,8443,true,LAX,North America,Los Angeles,190,8.63
150.230.214.218,2052,2052,false,NRT,Asia Pacific,Tokyo,70,8.61
150.230.201.39,8443,8443,true,NRT,Asia Pacific,Tokyo,98,8.60
140.238.46.138,80,80,false,NRT,Asia Pacific,Tokyo,73,8.60
168.138.205.38,2096,2096,true,KIX,Asia Pacific,Osaka,87,8.59
141.147.185.149,80,80,false,LAX,North America,Los Angeles,183,8.59
130.162.173.213,443,443,true,FRA,Europe,Frankfurt,179,8.58
143.47.179.9,443,443,true,FRA,Europe,Frankfurt,182,8.57
168.138.209.84,2087,2087,true,NRT,Asia Pacific,Tokyo,127,8.57
151.145.66.219,2086,2086,false,NRT,Asia Pacific,Tokyo,76,8.57
140.238.51.89,8443,8443,true,LAX,North America,Los Angeles,310,8.56
141.147.191.211,2095,2095,false,LAX,North America,Los Angeles,184,8.55
84.235.168.173,443,443,true,FRA,Europe,Frankfurt,186,8.55
151.145.71.40,2095,2095,false,NRT,Asia Pacific,Tokyo,86,8.54
150.230.105.53,2095,2095,false,LAX,North America,Los Angeles,183,8.54
150.230.201.63,2053,2053,true,NRT,Asia Pacific,Tokyo,153,8.53
150.230.197.156,2096,2096,true,NRT,Asia Pacific,Tokyo,150,8.52
141.147.175.230,2083,2083,true,LAX,North America,Los Angeles,184,8.51
168.138.213.210,2087,2087,true,KIX,Asia Pacific,Osaka,80,8.51
168.138.206.236,2087,2087,true,LAX,North America,Los Angeles,232,8.50
141.147.87.170,443,443,true,FRA,Europe,Frankfurt,188,8.50
151.145.74.199,2083,2083,true,NRT,Asia Pacific,Tokyo,212,8.50
150.230.207.53,2096,2096,true,NRT,Asia Pacific,Tokyo,97,8.49
141.147.162.204,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.48
138.2.21.31,2083,2083,true,LAX,North America,Los Angeles,185,8.48
141.144.225.197,443,443,true,FRA,Europe,Frankfurt,220,8.48
151.145.65.8,2052,2052,false,NRT,Asia Pacific,Tokyo,73,8.47
150.230.109.252,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.47
138.2.14.209,2087,2087,true,LAX,North America,Los Angeles,211,8.46
138.2.14.164,8443,8443,true,LAX,North America,Los Angeles,181,8.45
141.147.164.153,2086,2086,false,NRT,Asia Pacific,Tokyo,70,8.45
141.147.80.180,443,443,true,FRA,Europe,Frankfurt,197,8.42
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,131,8.42
150.230.208.83,2096,2096,true,NRT,Asia Pacific,Tokyo,149,8.40
141.147.164.123,80,80,false,NRT,Asia Pacific,Tokyo,71,8.40
141.147.175.230,2096,2096,true,LAX,North America,Los Angeles,197,8.40
132.226.6.5,8443,8443,true,LAX,North America,Los Angeles,176,8.40
132.145.123.14,2053,2053,true,NRT,Asia Pacific,Tokyo,84,8.40
144.21.43.123,443,443,true,AMS,Europe,Amsterdam,179,8.39
168.138.205.195,8443,8443,true,NRT,Asia Pacific,Tokyo,77,8.39
138.3.208.9,80,80,false,LAX,North America,Los Angeles,195,8.39
150.230.219.83,2096,2096,true,LAX,North America,Los Angeles,210,8.38
141.147.164.54,80,80,false,NRT,Asia Pacific,Tokyo,73,8.38
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,87,8.38
131.186.41.82,8443,8443,true,NRT,Asia Pacific,Tokyo,69,8.37
152.70.60.107,443,443,true,FRA,Europe,Frankfurt,172,8.36
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,133,8.35
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,8.34
140.238.54.164,8443,8443,true,NRT,Asia Pacific,Tokyo,125,8.34
140.238.35.78,2087,2087,true,NRT,Asia Pacific,Tokyo,140,8.34
129.146.60.210,443,443,true,LAX,North America,Los Angeles,202,8.33
140.238.41.253,2053,2053,true,KIX,Asia Pacific,Osaka,154,8.32
141.147.189.242,2083,2083,true,KIX,Asia Pacific,Osaka,79,8.32
131.186.44.38,2096,2096,true,NRT,Asia Pacific,Tokyo,103,8.32
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,71,8.31
141.147.189.23,8443,8443,true,KIX,Asia Pacific,Osaka,85,8.31
132.226.129.225,443,443,true,FRA,Europe,Frankfurt,218,8.30
141.147.191.132,2086,2086,false,LAX,North America,Los Angeles,183,8.30
141.148.225.240,443,443,true,FRA,Europe,Frankfurt,182,8.29
140.238.39.33,80,80,false,KIX,Asia Pacific,Osaka,84,8.25
140.238.62.12,2096,2096,true,LAX,North America,Los Angeles,209,8.25
150.230.202.132,80,80,false,LAX,North America,Los Angeles,187,8.24
132.145.122.95,8080,8080,false,NRT,Asia Pacific,Tokyo,81,8.24
141.147.182.70,8880,8880,false,NRT,Asia Pacific,Tokyo,74,8.24
168.138.217.146,2083,2083,true,LAX,North America,Los Angeles,251,8.24
168.138.206.68,2087,2087,true,NRT,Asia Pacific,Tokyo,126,8.24
164.152.26.70,2052,443,true,ORD,North America,Chicago,210,8.23
151.145.69.105,2086,2086,false,HKG,Asia Pacific,Hong Kong,123,8.22
150.230.108.135,2095,2095,false,KIX,Asia Pacific,Osaka,92,8.22
151.145.65.8,2053,2053,true,NRT,Asia Pacific,Tokyo,94,8.22
132.145.121.242,2082,2082,false,HKG,Asia Pacific,Hong Kong,125,8.22
151.145.70.28,2053,2053,true,NRT,Asia Pacific,Tokyo,188,8.21
168.138.206.68,2083,2083,true,NRT,Asia Pacific,Tokyo,71,8.21
140.238.50.99,8443,8443,true,NRT,Asia Pacific,Tokyo,131,8.20
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,88,8.19
151.145.71.40,2083,2083,true,NRT,Asia Pacific,Tokyo,143,8.18
168.138.207.64,8080,8080,false,NRT,Asia Pacific,Tokyo,72,8.17
150.230.105.228,8080,8080,false,HKG,Asia Pacific,Hong Kong,136,8.17
131.186.34.244,8080,8080,false,LAX,North America,Los Angeles,174,8.15
151.145.74.199,8443,8443,true,NRT,Asia Pacific,Tokyo,94,8.14
143.47.185.74,443,443,true,FRA,Europe,Frankfurt,222,8.13
141.148.242.6,443,443,true,FRA,Europe,Frankfurt,198,8.11
158.101.140.154,2053,2053,true,LAX,North America,Los Angeles,192,8.10
132.145.114.14,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.10
150.230.216.117,8443,8443,true,NRT,Asia Pacific,Tokyo,141,8.09
141.147.182.70,80,80,false,NRT,Asia Pacific,Tokyo,71,8.09
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,71,8.08
140.238.52.141,8443,8443,true,LAX,North America,Los Angeles,279,8.07
140.238.35.78,2083,2083,true,NRT,Asia Pacific,Tokyo,115,8.06
141.147.191.132,2082,2082,false,LAX,North America,Los Angeles,183,8.05
141.147.189.242,2053,2053,true,LAX,North America,Los Angeles,196,8.05
168.138.197.222,2087,2087,true,LAX,North America,Los Angeles,199,8.04
151.145.65.8,2083,2083,true,NRT,Asia Pacific,Tokyo,89,8.03
132.145.123.14,2087,2087,true,NRT,Asia Pacific,Tokyo,81,8.02
168.138.213.210,8880,8880,false,KIX,Asia Pacific,Osaka,100,8.00
141.147.189.23,2083,2083,true,LAX,North America,Los Angeles,193,8.00
168.138.206.109,2087,2087,true,NRT,Asia Pacific,Tokyo,72,8.00
132.145.123.159,2053,2053,true,NRT,Asia Pacific,Tokyo,82,7.98
143.47.186.62,443,443,true,FRA,Europe,Frankfurt,184,7.98
143.47.235.48,443,443,true,FRA,Europe,Frankfurt,250,7.98
143.47.181.230,443,443,true,FRA,Europe,Frankfurt,186,7.97
150.230.104.197,80,80,false,LAX,North America,Los Angeles,181,7.96
141.148.229.232,443,443,true,FRA,Europe,Frankfurt,183,7.95
158.101.69.144,2083,2083,true,LAX,North America,Los Angeles,184,7.94
144.21.32.193,2087,443,true,AMS,Europe,Amsterdam,168,7.93
158.101.139.42,80,80,false,LAX,North America,Los Angeles,182,7.93
168.138.202.169,2053,2053,true,NRT,Asia Pacific,Tokyo,109,7.93
131.186.59.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,127,7.93
150.230.207.53,2083,2083,true,NRT,Asia Pacific,Tokyo,114,7.92
168.138.194.121,2083,2083,true,LAX,North America,Los Angeles,257,7.91
130.162.162.176,443,443,true,LHR,Europe,London,197,7.91
143.47.246.174,443,443,true,CDG,Europe,Paris,199,7.90
158.101.131.218,2096,2096,true,LAX,North America,Los Angeles,189,7.90
141.147.160.221,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.90
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,73,7.88
140.238.41.167,2095,2095,false,LAX,North America,Los Angeles,179,7.87
131.186.37.191,80,80,false,LAX,North America,Los Angeles,187,7.87
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,7.85
141.147.189.242,2082,2082,false,LAX,North America,Los Angeles,182,7.85
131.186.59.232,80,80,false,HKG,Asia Pacific,Hong Kong,143,7.84
150.230.208.83,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.84
141.147.191.132,2095,2095,false,LAX,North America,Los Angeles,188,7.82
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,157,7.82
140.238.62.12,2095,2095,false,LAX,North America,Los Angeles,188,7.82
141.144.229.133,443,443,true,FRA,Europe,Frankfurt,182,7.81
141.147.189.242,80,80,false,LAX,North America,Los Angeles,175,7.81
131.186.63.35,2095,2095,false,LAX,North America,Los Angeles,187,7.81
141.147.162.204,2083,2083,true,NRT,Asia Pacific,Tokyo,71,7.78
168.138.209.84,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.78
141.147.191.211,2087,2087,true,LAX,North America,Los Angeles,187,7.77
141.147.186.210,8443,8443,true,LAX,North America,Los Angeles,174,7.76
141.147.185.149,8443,8443,true,LAX,North America,Los Angeles,194,7.75
151.145.75.28,80,80,false,NRT,Asia Pacific,Tokyo,81,7.74
130.162.178.145,443,443,true,FRA,Europe,Frankfurt,193,7.72
130.162.170.238,443,443,true,AMS,Europe,Amsterdam,205,7.72
140.238.62.12,2087,2087,true,LAX,North America,Los Angeles,305,7.72
151.145.70.28,8880,8880,false,NRT,Asia Pacific,Tokyo,74,7.70
140.238.33.94,2087,2087,true,NRT,Asia Pacific,Tokyo,178,7.70
168.138.198.202,8443,8443,true,NRT,Asia Pacific,Tokyo,75,7.69
130.162.160.6,443,443,true,FRA,Europe,Frankfurt,197,7.69
141.147.191.132,2083,2083,true,LAX,North America,Los Angeles,187,7.68
158.101.81.4,8080,8080,false,LAX,North America,Los Angeles,187,7.67
141.147.166.189,80,80,false,NRT,Asia Pacific,Tokyo,71,7.67
151.145.65.8,2096,2096,true,NRT,Asia Pacific,Tokyo,87,7.67
138.2.12.32,2087,2087,true,LAX,North America,Los Angeles,213,7.65
132.145.125.165,8443,8443,true,NRT,Asia Pacific,Tokyo,71,7.65
141.147.185.149,2095,2095,false,KIX,Asia Pacific,Osaka,77,7.64
168.138.202.169,80,80,false,NRT,Asia Pacific,Tokyo,71,7.62
168.138.212.175,2052,2052,false,LAX,North America,Los Angeles,185,7.62
132.145.121.247,2087,2087,true,LAX,North America,Los Angeles,218,7.62
150.230.208.83,2053,2053,true,NRT,Asia Pacific,Tokyo,74,7.59
131.186.43.107,2082,2082,false,LAX,North America,Los Angeles,180,7.59
151.145.74.199,8880,8880,false,NRT,Asia Pacific,Tokyo,82,7.58
138.2.14.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,7.56
151.145.75.28,2096,2096,true,NRT,Asia Pacific,Tokyo,92,7.56
140.238.39.33,2082,2082,false,LAX,North America,Los Angeles,180,7.56
131.186.63.127,80,80,false,LAX,North America,Los Angeles,174,7.55
132.226.134.241,443,443,true,FRA,Europe,Frankfurt,227,7.54
168.138.196.164,2095,2095,false,HKG,Asia Pacific,Hong Kong,131,7.54
141.147.166.189,2082,2082,false,NRT,Asia Pacific,Tokyo,80,7.54
140.238.35.195,80,80,false,LAX,North America,Los Angeles,191,7.54
150.230.217.63,8443,8443,true,LAX,North America,Los Angeles,245,7.54
141.147.189.23,80,80,false,LAX,North America,Los Angeles,179,7.53
150.230.104.197,8443,8443,true,LAX,North America,Los Angeles,210,7.53
138.2.13.200,8443,8443,true,KIX,Asia Pacific,Osaka,105,7.52
138.2.31.68,2086,2086,false,HKG,Asia Pacific,Hong Kong,122,7.51
141.147.164.153,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.51
141.147.186.210,2082,2082,false,KIX,Asia Pacific,Osaka,77,7.49
132.145.112.247,2086,2086,false,LAX,North America,Los Angeles,176,7.47
158.101.143.49,2083,2083,true,NRT,Asia Pacific,Tokyo,106,7.47
168.138.215.188,2095,2095,false,NRT,Asia Pacific,Tokyo,81,7.47
132.145.123.112,80,80,false,LAX,North America,Los Angeles,176,7.47
168.138.197.222,8443,8443,true,LAX,North America,Los Angeles,226,7.47
151.145.68.104,80,80,false,LAX,North America,Los Angeles,192,7.47
132.145.125.86,80,80,false,NRT,Asia Pacific,Tokyo,74,7.46
141.147.191.211,80,80,false,KIX,Asia Pacific,Osaka,85,7.45
151.145.65.203,80,80,false,LAX,North America,Los Angeles,193,7.45
141.144.206.69,443,443,true,FRA,Europe,Frankfurt,170,7.45
132.145.123.143,2095,2095,false,NRT,Asia Pacific,Tokyo,75,7.43
132.145.123.14,2083,2083,true,NRT,Asia Pacific,Tokyo,80,7.42
141.147.191.132,2087,2087,true,KIX,Asia Pacific,Osaka,83,7.42
150.230.97.239,2095,2095,false,LAX,North America,Los Angeles,184,7.41
140.238.50.99,8880,8880,false,NRT,Asia Pacific,Tokyo,77,7.41
138.2.21.31,2096,2096,true,LAX,North America,Los Angeles,203,7.41
132.145.125.165,2053,2053,true,NRT,Asia Pacific,Tokyo,82,7.38
132.145.114.4,2086,2086,false,LAX,North America,Los Angeles,188,7.38
158.101.143.49,80,80,false,NRT,Asia Pacific,Tokyo,83,7.38
158.101.133.129,2053,2053,true,NRT,Asia Pacific,Tokyo,79,7.37
141.147.189.242,2087,2087,true,LAX,North America,Los Angeles,178,7.36
158.101.69.144,80,80,false,LAX,North America,Los Angeles,187,7.36
131.186.61.45,2086,2086,false,LAX,North America,Los Angeles,177,7.36
138.3.208.9,2052,2052,false,LAX,North America,Los Angeles,221,7.35
168.138.198.202,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.35
158.101.139.42,2095,2095,false,LAX,North America,Los Angeles,182,7.34
168.138.211.188,80,80,false,HKG,Asia Pacific,Hong Kong,124,7.34
140.238.32.184,2087,2087,true,NRT,Asia Pacific,Tokyo,222,7.33
141.147.65.204,443,443,true,FRA,Europe,Frankfurt,193,7.33
138.2.31.68,2053,2053,true,HKG,Asia Pacific,Hong Kong,139,7.32
158.101.131.218,2083,2083,true,KIX,Asia Pacific,Osaka,88,7.32
132.226.13.229,8443,443,true,NRT,Asia Pacific,Tokyo,84,7.31
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,139,7.30
141.147.189.242,8443,8443,true,LAX,North America,Los Angeles,184,7.29
168.138.197.222,2095,2095,false,LAX,North America,Los Angeles,191,7.29
158.101.148.221,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,7.29
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,71,7.29
158.101.133.129,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.28
141.147.185.149,2053,2053,true,LAX,North America,Los Angeles,179,7.27
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,134,7.27
168.138.206.236,8880,8880,false,LAX,North America,Los Angeles,179,7.27
131.186.47.255,2095,2095,false,LAX,North America,Los Angeles,180,7.26
141.147.185.149,2082,2082,false,LAX,North America,Los Angeles,180,7.26
151.145.65.8,2095,2095,false,NRT,Asia Pacific,Tokyo,69,7.25
158.101.139.42,2053,2053,true,LAX,North America,Los Angeles,217,7.25
158.101.149.52,2096,2096,true,NRT,Asia Pacific,Tokyo,79,7.25
152.70.59.136,443,443,true,FRA,Europe,Frankfurt,198,7.24
141.147.185.149,2086,2086,false,LAX,North America,Los Angeles,194,7.23
168.138.195.31,2096,2096,true,LAX,North America,Los Angeles,211,7.23
150.230.105.228,2052,2052,false,HKG,Asia Pacific,Hong Kong,127,7.23
141.144.198.33,443,443,true,FRA,Europe,Frankfurt,215,7.23
138.2.12.32,8443,8443,true,LAX,North America,Los Angeles,200,7.23
158.101.155.246,8080,8080,false,LAX,North America,Los Angeles,183,7.23
130.162.182.132,443,443,true,FRA,Europe,Frankfurt,205,7.22
132.145.127.51,2095,2095,false,LAX,North America,Los Angeles,181,7.21
141.147.66.116,443,443,true,FRA,Europe,Frankfurt,220,7.21
158.101.68.100,8880,8880,false,LAX,North America,Los Angeles,181,7.21
168.138.205.195,2082,2082,false,NRT,Asia Pacific,Tokyo,70,7.21
140.238.60.71,2083,2083,true,NRT,Asia Pacific,Tokyo,123,7.20
164.152.17.14,443,443,true,ORD,North America,Chicago,213,7.19
144.21.63.164,443,0,true,AMS,Europe,Amsterdam,194,7.18
150.230.107.197,2083,2083,true,NRT,Asia Pacific,Tokyo,102,7.18
158.101.65.24,80,80,false,LAX,North America,Los Angeles,188,7.17
132.145.127.21,2083,2083,true,NRT,Asia Pacific,Tokyo,71,7.17
158.101.70.155,2052,2052,false,KIX,Asia Pacific,Osaka,79,7.16
150.230.201.162,8080,8080,false,LAX,North America,Los Angeles,195,7.16
131.186.45.88,2086,2086,false,LAX,North America,Los Angeles,183,7.15
130.162.187.137,443,443,true,FRA,Europe,Frankfurt,225,7.15
141.147.178.202,80,80,false,LAX,North America,Los Angeles,176,7.13
158.101.88.214,8080,8080,false,LAX,North America,Los Angeles,180,7.12
150.230.104.197,8080,8080,false,LAX,North America,Los Angeles,182,7.12
141.147.169.131,8880,8880,false,NRT,Asia Pacific,Tokyo,72,7.11
158.101.140.154,2082,2082,false,LAX,North America,Los Angeles,173,7.10
141.147.160.221,2053,0,true,NRT,Asia Pacific,Tokyo,118,7.10
192.18.150.176,2087,443,true,EWR,North America,Newark,240,7.10
140.238.46.138,8880,8880,false,NRT,Asia Pacific,Tokyo,69,7.09
168.138.198.53,2095,2095,false,NRT,Asia Pacific,Tokyo,68,7.08
150.136.241.40,8443,443,true,IAD,North America,Ashburn,239,7.08
150.230.105.53,2052,2052,false,LAX,North America,Los Angeles,183,7.08
141.147.167.44,2087,2087,true,NRT,Asia Pacific,Tokyo,109,7.08
132.145.121.242,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,7.08
158.101.146.165,8880,8880,false,LAX,North America,Los Angeles,178,7.08
140.238.46.138,2096,2096,true,NRT,Asia Pacific,Tokyo,76,7.07
131.186.63.184,2082,2082,false,LAX,North America,Los Angeles,188,7.07
138.2.8.232,8080,8080,false,KIX,Asia Pacific,Osaka,79,7.06
130.162.178.3,443,443,true,FRA,Europe,Frankfurt,185,7.06
140.238.32.238,80,80,false,LAX,North America,Los Angeles,174,7.06
140.238.53.190,2053,2053,true,KIX,Asia Pacific,Osaka,100,7.05
141.147.185.149,2083,2083,true,LAX,North America,Los Angeles,192,7.04
158.101.140.255,2082,2082,false,LAX,North America,Los Angeles,175,7.04
141.147.185.149,8080,8080,false,LAX,North America,Los Angeles,183,7.04
150.230.202.132,8880,8880,false,LAX,North America,Los Angeles,181,7.04
141.147.191.211,8880,8880,false,LAX,North America,Los Angeles,187,7.03
158.101.131.218,2095,2095,false,LAX,North America,Los Angeles,176,7.03
168.138.205.38,2052,2052,false,LAX,North America,Los Angeles,192,7.02
158.101.70.155,8080,8080,false,LAX,North America,Los Angeles,181,7.00
192.18.145.19,2096,443,true,EWR,North America,Newark,225,7.00
138.2.29.102,2053,2053,true,LAX,North America,Los Angeles,213,6.99
141.147.174.7,2095,2095,false,LAX,North America,Los Angeles,182,6.98
150.230.217.63,8080,8080,false,KIX,Asia Pacific,Osaka,97,6.98
151.145.75.28,2053,2053,true,NRT,Asia Pacific,Tokyo,68,6.98
132.145.120.182,8880,8880,false,LAX,North America,Los Angeles,185,6.97
140.238.32.184,8443,8443,true,NRT,Asia Pacific,Tokyo,115,6.96
131.186.61.45,2095,2095,false,LAX,North America,Los Angeles,196,6.96
138.2.6.15,80,80,false,NRT,Asia Pacific,Tokyo,69,6.96
158.101.159.181,8880,8880,false,LAX,North America,Los Angeles,180,6.95
138.2.19.122,2083,2083,true,LAX,North America,Los Angeles,185,6.95
158.101.159.212,2086,2086,false,LAX,North America,Los Angeles,179,6.94
138.2.8.232,2053,2053,true,LAX,North America,Los Angeles,219,6.94
138.2.20.230,8443,8443,true,LAX,North America,Los Angeles,329,6.94
141.147.186.210,2053,2053,true,LAX,North America,Los Angeles,186,6.93
168.138.206.68,2096,2096,true,NRT,Asia Pacific,Tokyo,74,6.93
138.2.20.230,2087,2087,true,LAX,North America,Los Angeles,218,6.93
140.238.59.255,2087,2087,true,NRT,Asia Pacific,Tokyo,161,6.92
131.186.37.191,8443,8443,true,KIX,Asia Pacific,Osaka,113,6.92
141.147.191.211,8080,8080,false,LAX,North America,Los Angeles,179,6.91
138.2.10.251,2087,2087,true,KIX,Asia Pacific,Osaka,128,6.91
131.186.43.107,2086,2086,false,LAX,North America,Los Angeles,177,6.90
158.101.148.221,2095,2095,false,HKG,Asia Pacific,Hong Kong,131,6.90
158.101.81.4,2086,2086,false,LAX,North America,Los Angeles,184,6.90
164.152.26.70,2086,443,true,ORD,North America,Chicago,213,6.88
138.2.14.209,2053,2053,true,LAX,North America,Los Angeles,189,6.87
141.147.164.153,8080,8080,false,NRT,Asia Pacific,Tokyo,70,6.86
141.147.186.210,2087,2087,true,LAX,North America,Los Angeles,176,6.86
158.101.137.74,2082,2082,false,KIX,Asia Pacific,Osaka,78,6.85
158.101.158.251,2053,2053,true,LAX,North America,Los Angeles,193,6.85
141.147.76.191,443,443,true,FRA,Europe,Frankfurt,193,6.85
150.230.104.197,2082,2082,false,LAX,North America,Los Angeles,180,6.84
158.101.139.42,8080,8080,false,LAX,North America,Los Angeles,178,6.83
150.230.208.83,8443,8443,true,NRT,Asia Pacific,Tokyo,111,6.83
141.147.183.96,8880,8880,false,KIX,Asia Pacific,Osaka,81,6.83
132.145.112.168,2087,2087,true,LAX,North America,Los Angeles,176,6.82
158.101.150.74,2095,2095,false,LAX,North America,Los Angeles,183,6.82
158.101.88.214,2052,2052,false,LAX,North America,Los Angeles,176,6.81
130.162.176.63,443,443,true,FRA,Europe,Frankfurt,195,6.80
158.101.137.74,2052,2052,false,LAX,North America,Los Angeles,188,6.79
132.145.122.95,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.79
141.147.76.248,443,443,true,FRA,Europe,Frankfurt,185,6.79
151.145.68.166,80,80,false,LAX,North America,Los Angeles,180,6.78
131.186.43.207,2086,2086,false,LAX,North America,Los Angeles,184,6.76
158.101.144.34,2095,2095,false,LAX,North America,Los Angeles,178,6.75
158.101.154.70,80,80,false,LAX,North America,Los Angeles,183,6.74
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,74,6.73
150.230.219.83,2052,2052,false,LAX,North America,Los Angeles,184,6.72
150.230.101.13,2053,2053,true,NRT,Asia Pacific,Tokyo,77,6.72
132.145.127.51,80,80,false,LAX,North America,Los Angeles,187,6.71
150.230.99.173,2086,2086,false,LAX,North America,Los Angeles,185,6.71
150.230.106.21,80,80,false,LAX,North America,Los Angeles,193,6.71
132.145.121.175,8080,8080,false,LAX,North America,Los Angeles,182,6.70
131.186.63.127,2086,2086,false,LAX,North America,Los Angeles,185,6.70
132.145.112.247,2053,2053,true,LAX,North America,Los Angeles,187,6.69
193.122.197.111,443,443,true,IAD,North America,Ashburn,232,6.69
131.186.61.45,2096,2096,true,LAX,North America,Los Angeles,219,6.67
132.145.123.238,2082,2082,false,LAX,North America,Los Angeles,175,6.66
138.2.10.251,2083,2083,true,LAX,North America,Los Angeles,218,6.66
141.147.85.131,443,443,true,FRA,Europe,Frankfurt,240,6.65
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,6.64
151.145.74.56,8880,8880,false,LAX,North America,Los Angeles,184,6.63
131.186.45.88,8080,8080,false,LAX,North America,Los Angeles,177,6.63
158.101.140.154,2087,2087,true,LAX,North America,Los Angeles,188,6.61
168.138.196.164,8880,8880,false,HKG,Asia Pacific,Hong Kong,125,6.61
132.145.127.51,2052,2052,false,LAX,North America,Los Angeles,184,6.61
131.186.38.135,8443,8443,true,KIX,Asia Pacific,Osaka,127,6.61
138.2.24.114,2087,2087,true,LAX,North America,Los Angeles,240,6.61
158.101.159.212,2095,2095,false,LAX,North America,Los Angeles,193,6.60
168.138.211.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,123,6.60
168.138.198.202,2082,2082,false,NRT,Asia Pacific,Tokyo,69,6.59
158.101.146.165,2096,2096,true,LAX,North America,Los Angeles,206,6.58
131.186.43.207,2052,2052,false,LAX,North America,Los Angeles,184,6.58
150.230.208.113,2087,2087,true,LAX,North America,Los Angeles,209,6.56
132.145.121.175,2095,2095,false,LAX,North America,Los Angeles,184,6.56
158.101.155.158,2082,2082,false,LAX,North America,Los Angeles,186,6.56
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,175,6.55
158.101.137.74,80,80,false,LAX,North America,Los Angeles,187,6.55
138.2.13.133,8443,8443,true,LAX,North America,Los Angeles,186,6.54
141.147.164.54,2095,2095,false,NRT,Asia Pacific,Tokyo,68,6.54
141.147.179.64,8880,8880,false,NRT,Asia Pacific,Tokyo,69,6.53
158.101.139.42,8880,8880,false,LAX,North America,Los Angeles,180,6.53
141.145.199.188,443,443,true,CDG,Europe,Paris,248,6.53
132.145.121.242,2087,2087,true,HKG,Asia Pacific,Hong Kong,179,6.50
131.186.45.88,2083,2083,true,LAX,North America,Los Angeles,231,6.50
141.147.186.210,2086,2086,false,LAX,North America,Los Angeles,190,6.49
132.145.121.123,80,80,false,LAX,North America,Los Angeles,176,6.49
151.145.71.127,2086,2086,false,LAX,North America,Los Angeles,179,6.49
132.226.5.102,2095,2095,false,LAX,North America,Los Angeles,186,6.48
