IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,160,11.87
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,4,11.87
8.222.164.44,2087,2087,true,SIN,Asia Pacific,Singapore,198,11.86
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.86
8.222.198.105,2095,2095,false,SIN,Asia Pacific,Singapore,7,11.86
8.219.151.193,2096,2096,true,SIN,Asia Pacific,Singapore,126,11.85
8.222.214.13,2083,2083,true,SIN,Asia Pacific,Singapore,51,11.85
47.74.15.80,80,80,false,LAX,North America,Los Angeles,171,11.84
8.219.67.133,2087,2087,true,SIN,Asia Pacific,Singapore,75,11.84
8.219.163.195,2083,2083,true,SIN,Asia Pacific,Singapore,76,11.84
47.245.34.36,2053,2053,true,LAX,North America,Los Angeles,206,11.84
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,15,11.84
8.219.152.195,443,443,true,SIN,Asia Pacific,Singapore,120,11.84
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,107,11.83
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,108,11.83
47.74.16.67,8880,8880,false,LAX,North America,Los Angeles,169,11.83
8.222.154.227,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.83
8.222.249.98,443,443,true,SIN,Asia Pacific,Singapore,43,11.82
47.74.10.135,2052,2052,false,LAX,North America,Los Angeles,187,11.82
8.219.126.3,2096,2096,true,SIN,Asia Pacific,Singapore,95,11.82
8.209.242.25,80,80,false,NRT,Asia Pacific,Tokyo,76,11.82
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.81
47.74.26.196,2052,2052,false,HKG,Asia Pacific,Hong Kong,163,11.81
8.219.172.128,2083,0,true,SIN,Asia Pacific,Singapore,3,11.81
47.74.20.133,2083,2083,true,NRT,Asia Pacific,Tokyo,150,11.81
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,14,11.80
8.219.248.170,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.80
47.245.59.133,2096,2096,true,KIX,Asia Pacific,Osaka,126,11.80
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,21,11.80
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,147,11.79
8.219.251.81,8080,8080,false,SIN,Asia Pacific,Singapore,8,11.79
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,116,11.79
47.245.55.235,2086,2086,false,NRT,Asia Pacific,Tokyo,84,11.79
47.91.3.112,2096,0,true,LAX,North America,Los Angeles,175,11.79
8.219.113.27,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.78
8.219.206.180,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.78
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,5,11.77
47.245.58.250,2096,2096,true,NRT,Asia Pacific,Tokyo,167,11.77
8.219.53.142,80,80,false,SIN,Asia Pacific,Singapore,4,11.77
8.219.157.97,2082,2082,false,SIN,Asia Pacific,Singapore,8,11.77
8.222.208.83,2096,2096,true,SIN,Asia Pacific,Singapore,66,11.77
8.222.227.191,8880,8880,false,SIN,Asia Pacific,Singapore,7,11.77
47.236.96.141,80,80,false,SIN,Asia Pacific,Singapore,10,11.77
47.74.58.99,2083,2083,true,KIX,Asia Pacific,Osaka,144,11.77
47.74.52.188,2052,2052,false,KIX,Asia Pacific,Osaka,87,11.77
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,4,11.77
8.219.53.142,8880,8880,false,SIN,Asia Pacific,Singapore,20,11.77
47.245.59.244,80,80,false,KIX,Asia Pacific,Osaka,84,11.77
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,12,11.76
47.245.52.153,2083,2083,true,NRT,Asia Pacific,Tokyo,192,11.76
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,6,11.76
8.219.201.174,80,80,false,SIN,Asia Pacific,Singapore,23,11.76
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,50,11.76
47.245.52.240,2052,2052,false,NRT,Asia Pacific,Tokyo,77,11.75
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,108,11.75
8.222.145.164,2095,2095,false,SIN,Asia Pacific,Singapore,10,11.75
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,50,11.75
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,75,11.74
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,15,11.74
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.74
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,4,11.74
8.219.222.8,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.74
47.245.56.207,2053,2053,true,NRT,Asia Pacific,Tokyo,182,11.74
47.74.4.47,2082,2082,false,LAX,North America,Los Angeles,192,11.74
8.222.212.219,443,443,true,SIN,Asia Pacific,Singapore,101,11.73
47.245.55.94,2095,2095,false,KIX,Asia Pacific,Osaka,94,11.73
47.74.11.251,2095,2095,false,LAX,North America,Los Angeles,172,11.73
47.74.16.255,2082,2082,false,NRT,Asia Pacific,Tokyo,79,11.73
47.245.113.117,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.73
47.91.17.102,2083,2083,true,LAX,North America,Los Angeles,227,11.73
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,19,11.73
8.222.221.86,2053,2053,true,SIN,Asia Pacific,Singapore,112,11.73
47.91.14.47,8443,8443,true,NRT,Asia Pacific,Tokyo,74,11.73
8.219.222.8,80,80,false,SIN,Asia Pacific,Singapore,11,11.72
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,14,11.72
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,192,11.72
47.74.22.171,2095,2095,false,LAX,North America,Los Angeles,187,11.71
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,37,11.71
8.219.178.225,2095,2095,false,SIN,Asia Pacific,Singapore,21,11.71
47.74.37.50,2096,2096,true,LAX,North America,Los Angeles,229,11.71
8.219.220.88,2082,2082,false,SIN,Asia Pacific,Singapore,58,11.71
8.219.139.13,2095,2095,false,SIN,Asia Pacific,Singapore,5,11.71
47.74.34.135,80,80,false,NRT,Asia Pacific,Tokyo,75,11.70
8.222.153.11,2095,2095,false,LAX,North America,Los Angeles,188,11.70
8.222.140.87,2095,2095,false,SIN,Asia Pacific,Singapore,6,11.70
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,108,11.70
8.219.60.130,2087,2087,true,SIN,Asia Pacific,Singapore,111,11.69
47.74.10.135,2095,2095,false,LAX,North America,Los Angeles,176,11.69
47.245.102.156,80,80,false,SIN,Asia Pacific,Singapore,8,11.69
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,25,11.69
8.219.238.145,80,80,false,SIN,Asia Pacific,Singapore,15,11.69
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,107,11.69
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,186,11.69
47.74.18.121,8880,8880,false,LAX,North America,Los Angeles,183,11.69
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,5,11.68
47.245.37.12,2096,2096,true,KIX,Asia Pacific,Osaka,148,11.68
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.68
8.219.250.239,8880,8880,false,SIN,Asia Pacific,Singapore,19,11.68
8.219.87.34,2087,2087,true,SIN,Asia Pacific,Singapore,28,11.68
8.219.56.205,2083,2083,true,SIN,Asia Pacific,Singapore,113,11.67
8.219.75.44,2096,2096,true,SIN,Asia Pacific,Singapore,113,11.67
8.222.221.86,8443,8443,true,SIN,Asia Pacific,Singapore,48,11.67
8.219.245.232,80,80,false,SIN,Asia Pacific,Singapore,16,11.67
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,12,11.67
8.219.215.12,2096,2096,true,SIN,Asia Pacific,Singapore,53,11.66
47.245.89.102,2095,2095,false,SIN,Asia Pacific,Singapore,29,11.66
8.219.249.38,2087,2087,true,SIN,Asia Pacific,Singapore,180,11.66
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,11,11.65
47.245.58.175,8080,8080,false,LAX,North America,Los Angeles,193,11.65
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,116,11.65
47.91.1.199,2053,2053,true,LAX,North America,Los Angeles,179,11.65
47.245.56.121,8080,8080,false,LAX,North America,Los Angeles,180,11.65
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,98,11.65
47.74.6.16,80,80,false,LAX,North America,Los Angeles,187,11.65
47.74.26.196,8080,8080,false,HKG,Asia Pacific,Hong Kong,174,11.65
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,18,11.64
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,121,11.64
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,142,11.64
8.219.249.148,2053,2053,true,SIN,Asia Pacific,Singapore,87,11.64
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,22,11.64
47.74.10.135,8080,8080,false,KIX,Asia Pacific,Osaka,80,11.64
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,544,11.64
8.219.90.87,2053,0,true,SIN,Asia Pacific,Singapore,4,11.64
8.222.154.227,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.64
8.219.173.233,8080,8080,false,SIN,Asia Pacific,Singapore,9,11.64
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,140,11.64
47.245.42.162,2053,2053,true,LAX,North America,Los Angeles,217,11.64
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,77,11.63
8.219.134.117,2052,2052,false,SIN,Asia Pacific,Singapore,15,11.63
47.245.56.50,2053,2053,true,LAX,North America,Los Angeles,249,11.63
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,11,11.63
47.74.13.66,2082,2082,false,LAX,North America,Los Angeles,175,11.63
47.245.102.156,2096,2096,true,SIN,Asia Pacific,Singapore,51,11.63
47.74.15.120,2082,2082,false,KIX,Asia Pacific,Osaka,81,11.62
47.236.12.73,2095,2095,false,SIN,Asia Pacific,Singapore,21,11.62
8.219.253.18,8443,8443,true,SIN,Asia Pacific,Singapore,145,11.62
47.74.20.133,8880,8880,false,NRT,Asia Pacific,Tokyo,89,11.62
47.91.16.214,2083,2083,true,LAX,North America,Los Angeles,203,11.62
8.219.236.8,2087,2087,true,SIN,Asia Pacific,Singapore,172,11.61
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,79,11.61
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,11.61
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,11.60
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,71,11.60
8.219.241.189,80,80,false,SIN,Asia Pacific,Singapore,34,11.60
47.245.56.50,8080,8080,false,LAX,North America,Los Angeles,236,11.59
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,153,11.59
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,23,11.59
8.219.245.232,2087,2087,true,SIN,Asia Pacific,Singapore,105,11.59
47.74.11.9,2083,2083,true,NRT,Asia Pacific,Tokyo,135,11.59
47.91.18.207,2052,2052,false,NRT,Asia Pacific,Tokyo,79,11.59
8.222.140.185,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.59
47.74.37.50,8080,8080,false,LAX,North America,Los Angeles,177,11.58
8.219.195.47,80,80,false,SIN,Asia Pacific,Singapore,14,11.58
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,100,11.58
8.222.129.245,2082,2082,false,SIN,Asia Pacific,Singapore,28,11.57
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,179,11.57
47.236.169.236,80,80,false,SIN,Asia Pacific,Singapore,8,11.57
47.74.11.219,2086,2086,false,NRT,Asia Pacific,Tokyo,79,11.57
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,11,11.57
8.219.248.170,2083,2083,true,SIN,Asia Pacific,Singapore,151,11.57
47.74.10.135,2095,2095,false,LAX,North America,Los Angeles,179,11.56
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,137,11.56
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.56
8.222.238.141,2082,2082,false,SIN,Asia Pacific,Singapore,6,11.56
8.222.133.247,2083,2083,true,SIN,Asia Pacific,Singapore,131,11.55
8.219.220.122,8880,8880,false,SIN,Asia Pacific,Singapore,15,11.55
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,11.55
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,120,11.55
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.55
8.222.188.56,2052,2052,false,SIN,Asia Pacific,Singapore,10,11.55
47.245.54.197,2086,2086,false,LAX,North America,Los Angeles,188,11.55
47.245.59.244,2083,2083,true,KIX,Asia Pacific,Osaka,241,11.55
8.219.253.185,80,80,false,SIN,Asia Pacific,Singapore,40,11.55
8.219.253.185,2087,2087,true,SIN,Asia Pacific,Singapore,124,11.54
47.245.57.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,222,11.54
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,29,11.54
47.74.23.99,2053,2053,true,NRT,Asia Pacific,Tokyo,141,11.54
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,13,11.54
47.245.33.56,2083,2083,true,NRT,Asia Pacific,Tokyo,206,11.54
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,39,11.54
8.219.236.8,2096,2096,true,SIN,Asia Pacific,Singapore,106,11.54
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,120,11.54
47.74.10.135,2086,2086,false,LAX,North America,Los Angeles,171,11.53
47.74.6.251,2083,2083,true,NRT,Asia Pacific,Tokyo,175,11.53
8.219.63.193,80,80,false,SIN,Asia Pacific,Singapore,4,11.53
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,11,11.53
47.74.52.104,2095,2095,false,LAX,North America,Los Angeles,171,11.53
8.219.90.196,8080,8080,false,SIN,Asia Pacific,Singapore,17,11.53
47.74.20.133,8080,8080,false,NRT,Asia Pacific,Tokyo,81,11.53
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,55,11.53
47.74.48.178,2086,2086,false,LAX,North America,Los Angeles,182,11.53
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,169,11.53
8.222.155.242,2082,2082,false,SIN,Asia Pacific,Singapore,8,11.52
8.210.151.69,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,11.52
47.245.11.108,8443,8443,true,LAX,North America,Los Angeles,234,11.52
47.91.16.214,2053,0,true,LAX,North America,Los Angeles,180,11.52
47.74.52.188,2095,2095,false,KIX,Asia Pacific,Osaka,81,11.52
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,48,11.52
8.222.144.219,2052,2052,false,SIN,Asia Pacific,Singapore,28,11.51
47.245.15.39,2083,2083,true,NRT,Asia Pacific,Tokyo,174,11.51
8.222.140.87,2087,2087,true,SIN,Asia Pacific,Singapore,77,11.51
8.219.228.157,2082,2082,false,SIN,Asia Pacific,Singapore,16,11.51
8.222.160.61,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.51
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,129,11.51
8.219.167.65,2095,2095,false,SIN,Asia Pacific,Singapore,10,11.51
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,75,11.50
8.209.248.161,2082,2082,false,LAX,North America,Los Angeles,187,11.50
8.219.137.50,2053,0,true,SIN,Asia Pacific,Singapore,3,11.50
8.219.213.112,80,80,false,SIN,Asia Pacific,Singapore,19,11.50
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,111,11.50
47.74.5.150,8080,8080,false,LAX,North America,Los Angeles,179,11.50
8.219.170.180,2053,2053,true,SIN,Asia Pacific,Singapore,94,11.49
8.219.215.214,443,443,true,SIN,Asia Pacific,Singapore,38,11.49
47.74.23.99,2083,2083,true,NRT,Asia Pacific,Tokyo,166,11.49
8.222.154.227,2083,2083,true,SIN,Asia Pacific,Singapore,77,11.49
47.91.25.66,2083,2083,true,LAX,North America,Los Angeles,203,11.49
47.245.54.98,8443,8443,true,NRT,Asia Pacific,Tokyo,173,11.48
47.236.150.109,80,80,false,SIN,Asia Pacific,Singapore,20,11.48
47.236.161.155,2087,2087,true,SIN,Asia Pacific,Singapore,79,11.48
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,18,11.48
8.219.113.27,2052,2052,false,SIN,Asia Pacific,Singapore,17,11.47
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,217,11.47
47.236.94.109,2052,2052,false,SIN,Asia Pacific,Singapore,19,11.46
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,3,11.46
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,4,11.46
47.74.26.131,2087,2087,true,NRT,Asia Pacific,Tokyo,144,11.46
47.245.82.78,8080,8080,false,SIN,Asia Pacific,Singapore,22,11.46
47.236.169.236,8880,8880,false,SIN,Asia Pacific,Singapore,41,11.46
8.219.230.254,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.45
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,5,11.45
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,4,11.45
47.74.34.60,8080,8080,false,LAX,North America,Los Angeles,169,11.45
8.219.51.49,2096,2096,true,SIN,Asia Pacific,Singapore,177,11.44
8.222.133.247,2082,2082,false,SIN,Asia Pacific,Singapore,20,11.44
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,13,11.44
8.222.224.163,2053,2053,true,SIN,Asia Pacific,Singapore,125,11.44
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,67,11.43
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,17,11.43
8.219.84.102,2053,2053,true,SIN,Asia Pacific,Singapore,94,11.43
47.74.34.73,2086,2086,false,NRT,Asia Pacific,Tokyo,70,11.43
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,11,11.42
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,18,11.42
47.245.55.94,2082,2082,false,KIX,Asia Pacific,Osaka,155,11.42
47.91.30.134,2086,2086,false,LAX,North America,Los Angeles,186,11.42
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,65,11.42
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,118,11.42
47.245.82.78,2096,2096,true,SIN,Asia Pacific,Singapore,122,11.42
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,79,11.42
47.74.41.136,2096,2096,true,NRT,Asia Pacific,Tokyo,101,11.41
8.219.43.243,2096,2096,true,SIN,Asia Pacific,Singapore,91,11.41
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,28,11.40
8.219.241.189,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.40
8.219.43.243,8443,8443,true,SIN,Asia Pacific,Singapore,60,11.40
8.219.213.133,2082,2082,false,SIN,Asia Pacific,Singapore,38,11.40
8.222.190.225,2096,2096,true,SIN,Asia Pacific,Singapore,177,11.40
47.236.161.155,2095,2095,false,SIN,Asia Pacific,Singapore,295,11.40
47.74.12.139,2086,2086,false,LAX,North America,Los Angeles,202,11.40
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,101,11.40
47.74.15.120,2086,2086,false,LAX,North America,Los Angeles,187,11.39
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,5,11.39
47.245.26.167,2053,2053,true,LAX,North America,Los Angeles,230,11.39
47.74.15.120,8880,8880,false,LAX,North America,Los Angeles,184,11.38
8.219.240.160,2095,2095,false,SIN,Asia Pacific,Singapore,10,11.38
8.219.63.66,2083,2083,true,SIN,Asia Pacific,Singapore,134,11.38
8.222.168.234,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.38
8.219.245.232,8880,8880,false,SIN,Asia Pacific,Singapore,16,11.37
47.74.22.171,2086,2086,false,LAX,North America,Los Angeles,192,11.37
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,79,11.37
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,17,11.37
8.219.198.34,2053,2053,true,SIN,Asia Pacific,Singapore,85,11.36
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,76,11.36
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.36
47.74.37.11,8443,8443,true,NRT,Asia Pacific,Tokyo,122,11.36
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,92,11.36
47.91.25.66,80,80,false,LAX,North America,Los Angeles,179,11.36
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,50,11.36
8.222.238.141,80,80,false,SIN,Asia Pacific,Singapore,6,11.35
8.219.140.63,2052,2052,false,SIN,Asia Pacific,Singapore,37,11.35
8.222.229.22,2052,2052,false,SIN,Asia Pacific,Singapore,3,11.35
8.219.198.34,2053,2053,true,SIN,Asia Pacific,Singapore,136,11.35
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,150,11.35
8.219.222.8,80,80,false,SIN,Asia Pacific,Singapore,11,11.35
47.74.13.66,2082,2082,false,LAX,North America,Los Angeles,178,11.35
8.219.141.174,2086,2086,false,SIN,Asia Pacific,Singapore,19,11.35
47.91.16.198,80,80,false,LAX,North America,Los Angeles,176,11.35
8.219.53.222,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.34
8.219.215.214,2082,2082,false,SIN,Asia Pacific,Singapore,24,11.34
47.236.148.174,80,80,false,SIN,Asia Pacific,Singapore,8,11.34
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,156,11.34
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,114,11.34
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,112,11.34
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,12,11.33
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,41,11.33
47.91.21.127,8880,0,false,NRT,Asia Pacific,Tokyo,74,11.33
8.209.255.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,218,11.33
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,7,11.32
8.219.78.222,2087,2087,true,SIN,Asia Pacific,Singapore,4,11.32
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,11.32
47.74.46.84,2095,2095,false,LAX,North America,Los Angeles,172,11.32
8.219.6.187,2083,2083,true,SIN,Asia Pacific,Singapore,234,11.32
8.222.140.185,2086,2086,false,SIN,Asia Pacific,Singapore,29,11.32
8.219.65.191,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.32
8.219.6.187,80,80,false,SIN,Asia Pacific,Singapore,12,11.31
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.31
47.74.52.188,2086,2086,false,LAX,North America,Los Angeles,181,11.31
8.219.102.252,443,443,true,SIN,Asia Pacific,Singapore,106,11.31
47.91.31.231,2083,2083,true,LAX,North America,Los Angeles,249,11.30
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,13,11.30
47.245.56.121,2096,2096,true,LAX,North America,Los Angeles,227,11.30
47.245.52.165,80,80,false,LAX,North America,Los Angeles,179,11.30
47.91.19.249,2053,2053,true,LAX,North America,Los Angeles,181,11.30
8.209.222.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,163,11.29
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,85,11.29
8.219.65.191,2082,2082,false,SIN,Asia Pacific,Singapore,7,11.29
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,59,11.29
8.219.240.141,2083,2083,true,SIN,Asia Pacific,Singapore,106,11.29
47.251.74.226,80,80,false,LAX,North America,Los Angeles,185,11.29
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,92,11.29
47.245.56.121,2052,2052,false,LAX,North America,Los Angeles,197,11.28
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,16,11.28
8.222.159.252,2082,2082,false,SIN,Asia Pacific,Singapore,16,11.28
47.91.22.115,2052,2052,false,NRT,Asia Pacific,Tokyo,79,11.27
47.74.7.214,2052,2052,false,NRT,Asia Pacific,Tokyo,72,11.27
8.219.53.142,2083,2083,true,SIN,Asia Pacific,Singapore,71,11.27
47.245.8.68,2087,2087,true,LAX,North America,Los Angeles,224,11.27
8.222.131.102,2053,2053,true,SIN,Asia Pacific,Singapore,90,11.27
8.222.221.90,443,443,true,SIN,Asia Pacific,Singapore,23,11.27
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,33,11.27
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,33,11.27
47.74.8.238,80,80,false,LAX,North America,Los Angeles,171,11.26
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,49,11.26
47.74.34.135,2087,2087,true,NRT,Asia Pacific,Tokyo,127,11.26
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,15,11.26
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,136,11.26
47.74.27.151,8080,8080,false,KIX,Asia Pacific,Osaka,80,11.26
47.245.58.250,80,80,false,NRT,Asia Pacific,Tokyo,83,11.26
8.222.145.164,2053,2053,true,SIN,Asia Pacific,Singapore,131,11.26
8.219.90.87,2095,2095,false,SIN,Asia Pacific,Singapore,24,11.26
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,162,11.26
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,75,11.25
8.219.61.52,8080,8080,false,SIN,Asia Pacific,Singapore,11,11.25
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,72,11.25
47.74.34.60,2086,2086,false,LAX,North America,Los Angeles,172,11.25
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,135,11.25
8.219.77.222,2096,2096,true,SIN,Asia Pacific,Singapore,4,11.25
8.219.236.8,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.25
47.74.14.85,2082,2082,false,KIX,Asia Pacific,Osaka,76,11.25
47.245.53.50,2086,2086,false,LAX,North America,Los Angeles,177,11.24
47.245.89.102,8080,8080,false,SIN,Asia Pacific,Singapore,19,11.24
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,80,11.24
47.74.41.87,2087,2087,true,NRT,Asia Pacific,Tokyo,256,11.24
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,25,11.24
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,4,11.24
8.219.215.12,8443,8443,true,SIN,Asia Pacific,Singapore,130,11.24
8.219.43.243,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.24
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,13,11.23
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,129,11.23
47.74.42.17,80,80,false,LAX,North America,Los Angeles,187,11.23
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,95,11.23
47.74.19.184,80,80,false,NRT,Asia Pacific,Tokyo,72,11.23
8.219.12.152,2096,2096,true,SIN,Asia Pacific,Singapore,159,11.22
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,97,11.22
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,19,11.22
